Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Estonia,EST,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,94.4,93.9,101.6,99.8,102.8,102.6,102.9,99.8,100.8,100.8,100,100.6,99.6,100.2,99.6,102.8,100.8,97.6,99.6,99.3,..
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.23436710187066,3.66265716987186,6.39770068404337,5.45427021765444,4.38928070374669,5.75373770498848,2.64026205699308,1.68732644358099,2.01179992738312,4.00537952277651,2.77730918518017,4.01957326515895,5.31280176694145,0.784431235717051,-8.07603116552393,3.1682879121621,2.39039455396828,-1.52284013040689,-0.979741024949618,-0.4780684247837,0.466503766322674,2.57193414898754,3.30337003591039,1.19297759742292,1.34973845741737,-2.49103605535707,2.67634641498897,0.763041912763526,-1.28973484453397,0.374566568538427,0.173444509584499
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.83730925871322,3.32316149378687,6.0817680309835,5.17468891307571,4.14725721747845,5.53441379935349,2.40682902219235,1.44115409187744,1.76883520334854,3.70383750334673,2.42615653951086,3.62113497225309,4.86572137220107,0.316320525705208,-8.51460466433139,2.69737665062684,1.91685338301681,-1.99029082999297,-1.43490157636175,-0.888801631577977,0.136127693741741,2.27754373131673,3.06123169296772,1.05884315705418,1.23812097519217,-2.63099855258851,2.46373050011893,0.489394588644501,-1.7812611103802,-0.268412367688029,-0.297135625498385
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.79123940693846,0.629194238121054,1.19255883425843,1.39947378579837,1.16223155669441,3.04210080667792,2.57844080098903,1.5712201278938,0.877440386254729,0.187120559084474,0.623874450025224,1.56666380704379,2.5106656524034,4.06595355358383,-9.17360424903996E-07,1.18413523154651,3.4168075425521,2.80833622561574,1.4782861568881,1.0411962117843,-0.207928839905177,0.356684500891695,0.754015047084438,1.08382098409296,1.02409392963431,0.290554555653239,2.19457432339998,7.12350773301412,6.25064322154763,1.56568906231616,0.337874659400574
Finland,FIN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.2973368273508,20.524235857105,21.3697591275144,22.2177014223912,22.4489313410252,23.0668836977402,22.8776112797605,21.6087308003234,21.7883649498398,22.2601596310972,22.9209429997692,22.7685828498042,24.1971784303348,24.4953745888094,22.9565025999395,22.8209857186136,22.9086033745668,23.3149347732785,22.3315331429947,21.7167423672002,21.4199398645048,23.0524251681601,23.6891760789654,24.5932601711908,24.4207984303071,24.6561782162302,24.4207361193742,24.6641741973059,23.3984725554477,22.0530955495248,21.834123391667
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.005,15.572,14.967,13.214,11.693,11.134,10.29,10.423,10.469,10.358,9.602,8.935,6.854,6.369,8.249,8.394,7.781,7.689,8.193,8.663,9.376,8.818,8.64,7.361,6.695,7.759,7.617,6.719,7.149,8.4,9.461
Finland,FIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.7994596461292,36.3572178040146,37.7920624029468,37.4521510242379,37.6126978122439,42.0483040781312,39.7682089438709,39.1471301535974,37.3294488313537,38.6195122873108,40.2785031518346,43.0831708713938,43.8289523626236,44.9027814242251,36.0833081134619,38.4130493709706,38.9673926791632,38.9349130144028,38.250195334575,36.8060042262758,35.7815711349623,35.3333302428645,38.1663150961701,39.1492205860158,40.6183181143561,36.2143434283611,39.9217732469328,46.2847802806846,42.7684474643322,41.9032366762925,42.3266920911003
Finland,FIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.3360757307981,29.4331074654089,30.4557437434546,29.5389060956066,28.6417943383141,32.8772747936005,30.5159287201012,30.1738075990299,30.7420541281622,32.3482906117512,36.3104708925947,38.9173960581045,39.0342084582939,41.2868784523276,34.0446254161279,37.0481591521523,39.7485517694974,40.4954635738454,39.2349764369991,37.8217677491438,36.1802542437391,36.3888798750214,37.772467134834,39.9943942562687,39.9458321803805,35.9702521712277,39.8675049444453,48.2777537715821,42.7457372575594,41.5477928788049,41.0692518801012
Finland,FIN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.08213150468094,0.570466106660747,1.93443153560282,9.34012543041459,5.76613954282465,10.7186649142355,2.48974555634762,5.76697056308707,3.47606211936874,3.43216639798219,5.30500837470056,2.1374386449528,8.57406338234925,6.7927004343529,-3.48204515637954,4.89959763196754,-2.18405747554129,1.91512248449208,-1.83489440736896,6.41537482088507,7.53800542922806,2.18951964860612,6.66136555422276,-3.84456657280518,6.09707710249334,-0.939114055968044,8.01406291677223,4.66691154081507,-0.0388895700301826,2.9263489451501,-0.090167862928476
Finland,FIN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.9158185548581,22.1824529060474,21.3201040049113,20.5819099733457,20.2651156925793,19.7468948425791,19.9249030170178,20.6096739423336,21.0850679568135,21.1816732917142,21.4069692589849,21.3090286415097,20.7651061964407,21.5636309349148,24.0663603598646,23.6974280748564,23.4297133894918,24.2072483007117,24.6706339651199,24.6877656602949,24.5699170282408,23.9026131459273,22.9709042037151,23.0853151074794,23.479988931653,24.4378921006654,24.8058400733225,24.167433821181,25.6881742092636,26.0988503331606,26.0676480022811
